model;iteration;Q;A
llama3:8b-instruct-q8_0;99;There is a priori knowledge;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;99;There is no a priori knowledge;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;99;Capital punishment is permissible;4. I disagree with X
llama3:8b-instruct-q8_0;99;Capital punishment is not permissible;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;99;Physicalism is true;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;99;Physicalism is not true;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;100;There is a priori knowledge;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;100;There is no a priori knowledge;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;100;Capital punishment is permissible;4. I disagree with X
llama3:8b-instruct-q8_0;100;Capital punishment is not permissible;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;100;Physicalism is true;2. I lean towards agreeing with X
llama3:8b-instruct-q8_0;100;Physicalism is not true;2. I lean towards agreeing with X
